,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,1839,BNB,BNB,bnb,2190,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582525.33867368,147582525.33867368,False,,4,,,,2024-07-10T16:36:00.000Z,527.0844069929724,1622851830.7564294,0.1892,0.16497791,1.88960419,-5.58305797,-18.58502893,-10.82747937,-12.02275019,77788447850.66014,3.6332,77788447850.66,,2024-07-10T16:36:00.000Z,,,,,,2024-07-10 10:37:54.793155
4,5426,Solana,SOL,solana,699,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,463673901.8021233,579834714.0253884,True,,5,,,,2024-07-10T16:36:00.000Z,141.88324411854256,2144585898.8530428,-17.5012,0.56351566,0.20036928,-0.26867341,-11.99549037,-2.92061107,-17.87338445,65787557400.787796,3.0726,82268830278.47,,2024-07-10T16:36:00.000Z,,,,,,2024-07-10 10:37:54.793155
5,3408,USDC,USDC,usd-coin,20895,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33974674743.981728,33974674743.981728,False,,6,,,,2024-07-10T16:36:00.000Z,0.9999889300318804,5431242564.202537,-4.0831,-0.00495166,-0.00583441,0.00057241,-0.00132301,-0.0100748,-0.03602088,33974298645.415436,1.5868,33974298645.42,,2024-07-10T16:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-10 10:37:54.793155
6,52,XRP,XRP,xrp,1351,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55723063839.0,99987471767.0,False,,7,,,,2024-07-10T16:37:00.000Z,0.4332686654850976,969157865.5557255,-5.9398,0.1135839,0.15909232,-7.32569136,-13.76506938,-14.57841389,-28.34833734,24143057506.26443,1.1274,43326866548.51,,2024-07-10T16:37:00.000Z,,,,,,2024-07-10 10:37:54.793155
7,11419,Toncoin,TON,toncoin,454,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2506216414.7805457,5108804699.005074,True,,8,3414166606.0,24892205561.769344,,2024-07-10T16:36:00.000Z,7.290858483011401,229446354.18048266,-12.2325,0.33403556,0.23984781,-7.40080255,1.52996555,6.82212221,0.73827718,18272469207.96516,0.8533,37247572077.79,,2024-07-10T16:36:00.000Z,,,,,,2024-07-10 10:37:54.793155
8,74,Dogecoin,DOGE,dogecoin,1021,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145060196383.7052,145060196383.7052,True,,9,,,,2024-07-10T16:37:00.000Z,0.11008196955022541,556037270.825273,-8.9388,0.42085959,2.08338973,-7.40517644,-24.58663838,-24.07327015,-42.46394555,15968512121.260754,0.7457,15968512121.26,,2024-07-10T16:37:00.000Z,,,,,,2024-07-10 10:37:54.793155
9,2010,Cardano,ADA,cardano,1210,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35872092219.259,37034995407.59,False,,10,,,,2024-07-10T16:36:00.000Z,0.38670180254017,259753576.69223228,-11.4768,0.59786033,3.3122817,-5.44895266,-12.95158189,-12.85287349,-33.18789277,13871802722.074663,0.6479,17401581114.31,,2024-07-10T16:36:00.000Z,,,,,,2024-07-10 10:37:54.793155
10,1958,TRON,TRX,tron,999,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87143010504.68529,87143059277.18208,True,,11,71659659264.0,9404051793.076733,,2024-07-10T16:36:00.000Z,0.13123215892544846,275475950.70517695,-11.1821,0.01102046,1.53269209,1.6734357,11.93044266,4.10866618,9.93794518,11435965403.792883,0.5342,11435971804.31,,2024-07-10T16:36:00.000Z,,,,,,2024-07-10 10:37:54.793155
11,5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394393250.7682646,443739620.7682646,False,,12,,,,2024-07-10T16:36:00.000Z,26.454118581632464,287491550.89779836,-21.5988,0.6722619,3.15893649,-1.93148704,-19.26872179,-21.81021168,-42.30092712,10433325823.61918,0.4873,18934501487.08,,2024-07-10T16:36:00.000Z,,,,,,2024-07-10 10:37:54.793155
12,5994,Shiba Inu,SHIB,shiba-inu,844,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270821510430.0,589519289430517.6,False,,13,,,,2024-07-10T16:36:00.000Z,1.6544466853762913e-05,249642642.36356086,-19.909,0.30456716,1.30192024,-0.05620049,-28.8976161,-27.36472523,-39.45753226,9749171574.368952,0.4553,9753282343.64,,2024-07-10T16:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-10 10:37:54.793155
13,6636,Polkadot,DOT,polkadot-new,792,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1467213108.953746,9034584850.02765,,2024-07-10T16:36:00.000Z,6.157650033859168,176643960.69728062,-13.2069,0.58184559,0.42554678,-0.78680359,-5.56226178,-8.5100948,-25.22928644,8854413995.35202,0.4135,8854413995.35,,2024-07-10T16:36:00.000Z,,,,,,2024-07-10 10:37:54.793155
14,1975,Chainlink,LINK,chainlink,1813,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-10T16:36:00.000Z,12.980006042110523,302952723.91121596,-20.7742,1.01693311,0.50252663,-9.97481414,-19.12195616,-4.07836776,-24.16388207,7893141290.6844015,0.3687,12980006042.11,,2024-07-10T16:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-10 10:37:54.793155
0,1,Bitcoin,BTC,bitcoin,11595,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19719809.0,19719809.0,False,,1,,,,2024-07-10T16:38:00.000Z,57928.98208931781,27020740393.032036,-4.0573,0.14399982,0.76882069,-4.08504337,-16.98190845,-5.32071494,-16.87137675,1142348462365.768,53.346,1216508623875.67,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:38:55.333799
1,1027,Ethereum,ETH,ethereum,9126,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120207304.75118561,120207304.75118561,True,,2,,,,2024-07-10T16:37:00.000Z,3135.940567884536,14529179864.540567,-10.0114,0.72853926,2.14701815,-5.21806778,-14.93771745,7.17579899,-10.17881493,376962963525.3025,17.6036,376962963525.3,,2024-07-10T16:37:00.000Z,,,,,,2024-07-10 10:38:55.333799
2,825,Tether USDt,USDT,tether,91272,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112259808785.14278,116076856616.98984,True,,3,,,,2024-07-10T16:37:00.000Z,0.9999418935146491,49361532721.4242,-9.1706,0.00542278,0.00602447,0.12789975,0.00912436,0.03005497,-0.00813292,112253285762.20811,5.2421,116070111798.82,,2024-07-10T16:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-10 10:38:55.333799
3,1839,BNB,BNB,bnb,2190,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582525.33867368,147582525.33867368,False,,4,,,,2024-07-10T16:37:00.000Z,527.1367041701645,1622743220.8471584,0.1924,0.14459041,1.92962129,-5.50902309,-18.60749224,-10.77601421,-11.96931644,77796166000.13824,3.633,77796166000.14,,2024-07-10T16:37:00.000Z,,,,,,2024-07-10 10:38:55.333799
4,5426,Solana,SOL,solana,699,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,463673901.8021233,579834714.0253884,True,,5,,,,2024-07-10T16:37:00.000Z,141.82996605723926,2143652494.0375166,-17.5328,0.4742544,0.25612691,-0.17371571,-12.05551307,-3.00635803,-17.79753705,65762853754.22284,3.071,82237937809.03,,2024-07-10T16:37:00.000Z,,,,,,2024-07-10 10:38:55.333799
5,3408,USDC,USDC,usd-coin,20895,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33974674743.981728,33974674743.981728,False,,6,,,,2024-07-10T16:37:00.000Z,0.9999398622056708,5432990025.516234,-3.9921,-0.02097787,0.01187291,-0.00496234,-0.01025208,-0.00165587,-0.02207613,33972631581.979572,1.5865,33972631581.98,,2024-07-10T16:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-10 10:38:55.333799
6,52,XRP,XRP,xrp,1351,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55723063839.0,99987471767.0,False,,7,,,,2024-07-10T16:38:00.000Z,0.4332754247466338,969193089.9588225,-5.9521,0.11425565,0.17486688,-7.32720732,-13.76500131,-14.58721114,-28.34049696,24143434153.026516,1.1275,43327542474.66,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:38:55.333799
7,11419,Toncoin,TON,toncoin,454,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2506216414.7805457,5108804699.005074,True,,8,3414166606.0,24885886209.65473,,2024-07-10T16:37:00.000Z,7.289007562173646,229362132.21710795,-12.2769,0.27628595,0.44473374,-7.35988709,1.53533946,6.89757545,0.82253735,18267830399.77912,0.8531,37238116084.72,,2024-07-10T16:37:00.000Z,,,,,,2024-07-10 10:38:55.333799
8,74,Dogecoin,DOGE,dogecoin,1021,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145060196383.7052,145060196383.7052,True,,9,,,,2024-07-10T16:38:00.000Z,0.11007846440880917,555040586.4636132,-9.1227,0.42281896,2.10086921,-7.39247004,-24.59505325,-24.06270264,-42.42686672,15968003664.758562,0.7457,15968003664.76,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:38:55.333799
9,2010,Cardano,ADA,cardano,1210,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35872092219.259,37034995407.59,False,,10,,,,2024-07-10T16:37:00.000Z,0.38664062913873964,259712962.21806443,-11.4826,0.46941128,3.34131472,-5.35953407,-12.96222713,-12.86967348,-33.15264414,13869608304.177189,0.6477,17398828311.24,,2024-07-10T16:37:00.000Z,,,,,,2024-07-10 10:38:55.333799
10,1958,TRON,TRX,tron,999,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87143010504.68529,87143059277.18208,True,,11,71659659264.0,9410363790.586304,,2024-07-10T16:37:00.000Z,0.13132024192185676,275477418.66533136,-11.175,0.02618589,1.52392565,1.69561867,11.98208267,4.17563612,10.01143568,11443641221.274178,0.5345,11443647626.09,,2024-07-10T16:37:00.000Z,,,,,,2024-07-10 10:38:55.333799
11,5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394393250.7682646,443739620.7682646,False,,12,,,,2024-07-10T16:37:00.000Z,26.43375888358879,287402102.2506709,-21.6177,0.57332119,3.16008426,-1.91956749,-19.37686389,-21.87573539,-42.30967639,10425296096.123075,0.4868,18919929059.28,,2024-07-10T16:37:00.000Z,,,,,,2024-07-10 10:38:55.333799
12,5994,Shiba Inu,SHIB,shiba-inu,844,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270821510430.0,589519289430517.6,False,,13,,,,2024-07-10T16:37:00.000Z,1.6539223014712334e-05,249593588.92650157,-19.92,0.18166435,1.35027975,-0.01681478,-28.99482008,-27.40255571,-39.44145378,9746081533.023748,0.4551,9750190999.37,,2024-07-10T16:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-10 10:38:55.333799
13,6636,Polkadot,DOT,polkadot-new,792,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1467213108.953746,9035582979.14464,,2024-07-10T16:38:00.000Z,6.158330322980699,176315530.44798753,-13.44,0.47734087,0.40594933,-0.62965932,-5.67057122,-8.50099228,-25.10465584,8855392219.42865,0.4135,8855392219.43,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:38:55.333799
14,1975,Chainlink,LINK,chainlink,1813,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-10T16:37:00.000Z,12.977390171437639,302899666.99162686,-20.7934,0.911566,0.54423212,-9.91209086,-19.10785201,-4.11651407,-24.16149453,7891550579.805512,0.3685,12977390171.44,,2024-07-10T16:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-10 10:38:55.333799
0,1,Bitcoin,BTC,bitcoin,11595,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19719809.0,19719809.0,False,,1,,,,2024-07-10T16:39:00.000Z,57896.06344168605,27016367085.377956,-4.0644,0.08041774,0.74627355,-4.11082656,-17.08131031,-5.31956898,-16.88811961,1141699312921.9314,53.3157,1215817332275.41,,2024-07-10T16:39:00.000Z,,,,,,2024-07-10 10:39:55.851400
1,1027,Ethereum,ETH,ethereum,9126,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120207304.75118561,120207304.75118561,True,,2,,,,2024-07-10T16:38:00.000Z,3135.369950282161,14506400604.36691,-10.2334,0.70838179,2.28621159,-5.24904101,-14.97134622,7.19630801,-10.14809358,376894371121.2774,17.6004,376894371121.28,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:39:55.851400
2,825,Tether USDt,USDT,tether,91272,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112259808785.14278,116076856616.98984,True,,3,,,,2024-07-10T16:38:00.000Z,1.0004366563606715,49300707855.69577,-9.2969,0.06323658,0.0157604,0.1786542,0.06605603,0.07830113,0.01702752,112308827744.69658,5.2447,116127542314.76,,2024-07-10T16:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-10 10:39:55.851400
3,1839,BNB,BNB,bnb,2190,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582525.33867368,147582525.33867368,False,,4,,,,2024-07-10T16:38:00.000Z,527.1319399093968,1622243291.8621976,0.1834,0.18466117,1.99275813,-5.50716498,-18.60472795,-10.76201058,-11.96791268,77795462878.50276,3.6329,77795462878.5,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:39:55.851400
4,5426,Solana,SOL,solana,699,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,463673901.8021233,579834714.0253884,True,,5,,,,2024-07-10T16:38:00.000Z,141.82773198733847,2139894179.5815697,-17.7186,0.48159245,0.29882857,-0.12043387,-12.07104028,-2.98148321,-17.76728194,65761817874.31504,3.071,82236642417.75,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:39:55.851400
5,3408,USDC,USDC,usd-coin,20895,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33974674743.981728,33974674743.981728,False,,6,,,,2024-07-10T16:38:00.000Z,1.0001495846445299,5431419279.9512825,-3.9639,0.01386043,-0.00786657,0.02218077,0.01876209,0.01303498,-0.04108068,33979756833.626324,1.5868,33979756833.63,,2024-07-10T16:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-10 10:39:55.851400
6,52,XRP,XRP,xrp,1351,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55723063839.0,99987471767.0,False,,7,,,,2024-07-10T16:39:00.000Z,0.4332601992603553,969104895.3561383,-5.9474,0.11114284,0.17848988,-7.33253899,-13.77714584,-14.58825294,-28.31743402,24142585742.28264,1.1274,43326019926.04,,2024-07-10T16:39:00.000Z,,,,,,2024-07-10 10:39:55.851400
7,11419,Toncoin,TON,toncoin,454,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2506216414.7805457,5108804699.005074,True,,8,3414166606.0,24885334215.162018,,2024-07-10T16:38:00.000Z,7.288845884506323,228023996.58398384,-13.356,0.26836865,0.48505524,-7.34997008,1.54901584,6.9095458,0.86840326,18267425200.55537,0.8531,37237290105.09,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:39:55.851400
8,74,Dogecoin,DOGE,dogecoin,1021,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145060196383.7052,145060196383.7052,True,,9,,,,2024-07-10T16:39:00.000Z,0.11007065574384979,554787951.9568378,-9.1599,0.41457697,2.15826154,-7.39943653,-24.61579716,-24.06795324,-42.39228138,15966870938.28606,0.7456,15966870938.29,,2024-07-10T16:39:00.000Z,,,,,,2024-07-10 10:39:55.851400
9,2010,Cardano,ADA,cardano,1210,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35872092219.259,37034995407.59,False,,10,,,,2024-07-10T16:38:00.000Z,0.3866601474394744,259548922.39518318,-11.4612,0.46719287,3.36140946,-5.35132387,-12.95861574,-12.86119398,-33.13840048,13870308466.46111,0.6477,17399706634.78,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:39:55.851400
10,1958,TRON,TRX,tron,999,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87143010504.68529,87143059277.18208,True,,11,71659659264.0,9410598959.176624,,2024-07-10T16:38:00.000Z,0.1313235236649286,276085415.74997723,-10.9456,0.03606315,1.54317334,1.70137995,11.98259499,4.17948929,10.00690357,11443927202.245161,0.5345,11443933607.22,,2024-07-10T16:38:00.000Z,,,,,,2024-07-10 10:39:55.851400
